epoch,step,train_loss,validation_accuracy,validation_f1_score,validation_loss
94,3134,0.794684648513794,,,
95,3167,0.7917407751083374,,,
96,3200,0.751585841178894,,,
97,3233,0.775258481502533,,,
98,3266,0.7667931318283081,,,
99,3299,,0.5072222352027893,0.36867862939834595,0.9291894435882568
99,3299,0.7665948867797852,,,
100,3332,0.7622114419937134,,,
101,3365,0.7580236792564392,,,
102,3398,0.7566161155700684,,,
103,3431,0.7738497853279114,,,
104,3464,,0.6127777695655823,0.43536120653152466,0.8250422477722168
104,3464,0.7937731742858887,,,
105,3497,0.75554358959198,,,
106,3530,0.7765275239944458,,,
107,3563,0.7367849946022034,,,
108,3596,0.7353820204734802,,,
109,3629,,0.39277777075767517,0.13824884593486786,1.454742431640625
109,3629,0.7839667201042175,,,
110,3662,0.7677688002586365,,,
111,3695,0.7469993829727173,,,
112,3728,0.776558518409729,,,
113,3761,0.7693854570388794,,,
114,3794,,0.5983333587646484,0.3700534701347351,0.8469389081001282
114,3794,0.7604482173919678,,,
115,3827,0.7429549098014832,,,
116,3860,0.7958871126174927,,,
117,3893,0.7896438241004944,,,
118,3926,0.7729220390319824,,,
119,3959,,0.5883333086967468,0.3600822985172272,0.8521458506584167
119,3959,0.7685347199440002,,,
120,3992,0.7474751472473145,,,
121,4025,0.7636151909828186,,,
122,4058,0.731660008430481,,,
123,4091,0.7729912996292114,,,
124,4124,,0.6261110901832581,0.4648648500442505,0.7578050494194031
124,4124,0.7589457035064697,,,
125,4157,0.7365145683288574,,,
126,4190,0.7738220691680908,,,
127,4223,0.7531942129135132,,,
128,4256,0.7837693691253662,,,
129,4289,,0.4977777898311615,0.3663123548030853,1.0552620887756348
129,4289,0.7346829771995544,,,
130,4322,0.7529388070106506,,,
131,4355,0.7589563727378845,,,
132,4388,0.7360093593597412,,,
133,4421,0.715665340423584,,,
134,4454,,0.6905555725097656,0.5599284172058105,0.6963307857513428
134,4454,0.7231420874595642,,,
135,4487,0.7461711168289185,,,
136,4520,0.7373234033584595,,,
137,4553,0.7196321487426758,,,
138,4586,0.7381283044815063,,,
139,4619,,0.5277777910232544,0.3225172162055969,0.9727271199226379
139,4619,0.7390664219856262,,,
140,4652,0.7669556140899658,,,
141,4685,0.7129110097885132,,,
142,4718,0.7027149200439453,,,
143,4751,0.7468591332435608,,,
144,4784,,0.6194444298744202,0.46544182300567627,0.7572306990623474
144,4784,0.7574727535247803,,,
145,4817,0.742195725440979,,,
146,4850,0.7476731538772583,,,
147,4883,0.7202404737472534,,,
148,4916,0.7278673648834229,,,
149,4949,,0.6677777767181396,0.5272727012634277,0.7217101454734802
149,4949,0.6977382302284241,,,
150,4982,0.7103725075721741,,,
151,5015,0.7019163966178894,,,
152,5048,0.695115327835083,,,
153,5081,0.7149534225463867,,,
154,5114,,0.6033333539962769,0.437158465385437,0.8415847420692444
154,5114,0.7386379837989807,,,
155,5147,0.7117085456848145,,,
156,5180,0.7071752548217773,,,
157,5213,0.7199839949607849,,,
158,5246,0.6896081566810608,,,
159,5279,,0.7038888931274414,0.5616942644119263,0.6754187941551208
159,5279,0.785031795501709,,,
160,5312,0.6867378354072571,,,
161,5345,0.7029611468315125,,,
162,5378,0.7091763019561768,,,
163,5411,0.6840476393699646,,,
164,5444,,0.6472222208976746,0.5111876130104065,0.7099435925483704
164,5444,0.7354617118835449,,,
165,5477,0.7024847865104675,,,
166,5510,0.6766003966331482,,,
167,5543,0.7410761713981628,,,
168,5576,0.6825578808784485,,,
169,5609,,0.7044444680213928,0.5672727227210999,0.6605338454246521
169,5609,0.6891301870346069,,,
170,5642,0.6867332458496094,,,
171,5675,0.7100973129272461,,,
172,5708,0.672275722026825,,,
173,5741,0.6822512149810791,,,
174,5774,,0.6683333516120911,0.5298840403556824,0.7278891205787659
174,5774,0.7532587051391602,,,
175,5807,0.7392489314079285,,,
176,5840,0.7279503345489502,,,
177,5873,0.6855837106704712,,,
178,5906,0.7330971956253052,,,
179,5939,,0.5066666603088379,0.1818181872367859,1.361759066581726
179,5939,0.6774454712867737,,,
180,5972,0.7080589532852173,,,
181,6005,0.6972399353981018,,,
182,6038,0.6870580911636353,,,
183,6071,0.6622387170791626,,,
184,6104,,0.5166666507720947,0.3405017852783203,0.9248721599578857
184,6104,0.7166333198547363,,,
185,6137,0.6547145843505859,,,
186,6170,0.6754791736602783,,,
187,6203,0.703106701374054,,,
188,6236,0.7102326154708862,,,
189,6269,,0.6166666746139526,0.46008583903312683,0.791530191898346
189,6269,0.7035550475120544,,,
190,6302,0.671428918838501,,,
191,6335,0.6766594648361206,,,
192,6368,0.6950898170471191,,,
193,6401,0.6792980432510376,,,
194,6434,,0.6672222018241882,0.5175438523292542,0.6956127285957336
194,6434,0.6746048927307129,,,
195,6467,0.6552262902259827,,,
196,6500,0.6793285012245178,,,
197,6533,0.7315607666969299,,,
198,6566,0.6800205707550049,,,
199,6599,,0.4266666769981384,0.1568627506494522,1.5686877965927124
199,6599,0.6640666723251343,,,
200,6632,0.6806619167327881,,,
201,6665,0.7084598541259766,,,
202,6698,0.7817308306694031,,,
203,6731,0.6662222743034363,,,
204,6764,,0.6372222304344177,0.40774720907211304,0.7609642744064331
204,6764,0.6725529432296753,,,
205,6797,0.6460179686546326,,,
206,6830,0.689736008644104,,,
207,6863,0.7141177654266357,,,
208,6896,0.6746082901954651,,,
209,6929,,0.6155555844306946,0.3742331266403198,0.8111538887023926
209,6929,0.6869412064552307,,,
210,6962,0.718478262424469,,,
211,6995,0.6731750965118408,,,
212,7028,0.7427811622619629,,,
213,7061,0.6670087575912476,,,
214,7094,,0.3888888955116272,0.13531799614429474,2.2385458946228027
214,7094,0.6797252893447876,,,
215,7127,0.7261754274368286,,,
216,7160,0.7009401917457581,,,
217,7193,0.6827084422111511,,,
218,7226,0.6716397404670715,,,
219,7259,,0.5233333110809326,0.36120402812957764,0.9496276378631592
219,7259,0.6548364758491516,,,
220,7292,0.654410719871521,,,
221,7325,0.6784461736679077,,,
222,7358,0.8163451552391052,,,
223,7391,0.672354519367218,,,
224,7424,,0.6983333230018616,0.5310734510421753,0.6615591645240784
224,7424,0.6684000492095947,,,
225,7457,0.6787716746330261,,,
226,7490,0.6673009395599365,,,
227,7523,0.6872931122779846,,,
228,7556,0.678740382194519,,,
229,7589,,0.7022222280502319,0.5604297518730164,0.6535683274269104
229,7589,0.6871775388717651,,,
230,7622,0.674332320690155,,,
231,7655,0.6704972386360168,,,
232,7688,0.7325609922409058,,,
233,7721,0.7189837694168091,,,
234,7754,,0.4561111032962799,0.1461716890335083,1.3166886568069458
234,7754,0.7055085301399231,,,
235,7787,0.6797755360603333,,,
236,7820,0.6746926307678223,,,
237,7853,0.7508257627487183,,,
238,7886,0.7729358673095703,,,
239,7919,,0.5183333158493042,0.22421523928642273,1.0464109182357788
239,7919,0.7380068302154541,,,
240,7952,0.7313393950462341,,,
241,7985,0.6944385170936584,,,
242,8018,0.7212998867034912,,,
243,8051,0.7637389302253723,,,
244,8084,,0.47111111879348755,0.16968326270580292,1.3095780611038208
244,8084,0.7054663300514221,,,
245,8117,0.7029929757118225,,,
246,8150,0.7043766379356384,,,
247,8183,0.7327705025672913,,,
248,8216,0.6892185211181641,,,
249,8249,,0.5699999928474426,0.35847207903862,0.9573980569839478
249,8249,0.6769582629203796,,,
250,8282,0.6776145100593567,,,
251,8315,0.6946142315864563,,,
252,8348,0.6596203446388245,,,
253,8381,0.6569235324859619,,,
254,8414,,0.371111124753952,0.06973500549793243,1.731717586517334
254,8414,0.6691462397575378,,,
255,8447,0.6920780539512634,,,
256,8480,0.7400670051574707,,,
257,8513,0.730172336101532,,,
258,8546,0.692966878414154,,,
259,8579,,0.5488888621330261,0.36950671672821045,0.8806169033050537
259,8579,0.7252131700515747,,,
260,8612,0.6673848628997803,,,
261,8645,0.6768711805343628,,,
262,8678,0.7486740350723267,,,
263,8711,0.6734111309051514,,,
264,8744,,0.4138889014720917,0.16729088127613068,1.4101042747497559
264,8744,0.6800050735473633,,,
265,8777,0.6811345219612122,,,
266,8810,0.6868365406990051,,,
267,8843,0.7102108001708984,,,
268,8876,0.6730524301528931,,,
269,8909,,0.7172222137451172,0.5769230723381042,0.6295428276062012
269,8909,0.6540306806564331,,,
270,8942,0.710213840007782,,,
271,8975,0.7041561603546143,,,
272,9008,0.6924625039100647,,,
273,9041,0.7387903332710266,,,
274,9074,,0.6666666865348816,0.49067163467407227,0.6940034031867981
274,9074,0.71426922082901,,,
275,9107,0.6982332468032837,,,
276,9140,0.7017950415611267,,,
277,9173,0.6614388823509216,,,
278,9206,0.6776930093765259,,,
279,9239,,0.34166666865348816,0.00638977624475956,2.8358209133148193
279,9239,0.7064880132675171,,,
280,9272,0.676818311214447,,,
281,9305,0.6619739532470703,,,
282,9338,0.6483224034309387,,,
283,9371,0.6568425297737122,,,
284,9404,,0.3822222352027893,0.11443433165550232,1.7747281789779663
284,9404,0.6459733843803406,,,
285,9437,0.6918811202049255,,,
286,9470,0.7081782817840576,,,
287,9503,0.662753164768219,,,
288,9536,0.6415401697158813,,,
289,9569,,0.5266666412353516,0.3395872414112091,0.957226574420929
289,9569,0.7129694223403931,,,
290,9602,0.712134838104248,,,
291,9635,0.6359983682632446,,,
292,9668,0.7112861275672913,,,
293,9701,0.719250500202179,,,
294,9734,,0.6383333206176758,0.4165824055671692,0.769495964050293
294,9734,0.734839141368866,,,
295,9767,0.6652224063873291,,,
296,9800,0.6759263277053833,,,
297,9833,0.7232043743133545,,,
298,9866,0.67514568567276,,,
299,9899,,0.6466666460037231,0.5417323112487793,0.7218303680419922
299,9899,0.6611231565475464,,,
300,9932,0.713158905506134,,,
301,9965,0.6691015958786011,,,
302,9998,0.6598116755485535,,,
303,10031,0.6528399586677551,,,
304,10064,,0.6416666507720947,0.451127827167511,0.7581786513328552
304,10064,0.6834836602210999,,,
305,10097,0.6995902061462402,,,
306,10130,0.6631271839141846,,,
307,10163,0.7128313183784485,,,
308,10196,0.6814339756965637,,,
309,10229,,0.5938888788223267,0.3695652186870575,0.86871337890625
309,10229,0.6522079110145569,,,
310,10262,0.6820662617683411,,,
311,10295,0.7272548675537109,,,
312,10328,0.6599514484405518,,,
313,10361,0.6969008445739746,,,
314,10394,,0.4927777647972107,0.1560283750295639,1.4111896753311157
314,10394,0.6674391627311707,,,
315,10427,0.725750744342804,,,
316,10460,0.7459795475006104,,,
317,10493,0.671495258808136,,,
318,10526,0.6627947092056274,,,
319,10559,,0.6944444179534912,0.5164409875869751,0.6616113781929016
319,10559,0.6662315130233765,,,
320,10592,0.6500920653343201,,,
321,10625,0.7105127573013306,,,
322,10658,0.6799739599227905,,,
323,10691,0.7440351843833923,,,
324,10724,,0.5055555701255798,0.3291592001914978,1.0568844079971313
324,10724,0.667072594165802,,,
325,10757,0.6579854488372803,,,
326,10790,0.6822572946548462,,,
327,10823,0.6788265109062195,,,
328,10856,0.7471654415130615,,,
329,10889,,0.6633333563804626,0.518385648727417,0.7226134538650513
329,10889,0.81730717420578,,,
330,10922,0.7012076377868652,,,
331,10955,0.7196217179298401,,,
332,10988,0.6535984873771667,,,
333,11021,0.6797062754631042,,,
334,11054,,0.35055556893348694,0.032738097012043,2.3688716888427734
334,11054,0.6966986060142517,,,
335,11087,0.6810668110847473,,,
336,11120,0.6558189392089844,,,
337,11153,0.6407936811447144,,,
338,11186,0.6393656730651855,,,
339,11219,,0.7094444632530212,0.5651376247406006,0.6552575826644897
339,11219,0.6545017957687378,,,
340,11252,0.6516215801239014,,,
341,11285,0.6771237254142761,,,
342,11318,0.6796433925628662,,,
343,11351,0.6770944595336914,,,
344,11384,,0.43833333253860474,0.10059880465269089,1.6310089826583862
344,11384,0.6687430143356323,,,
345,11417,0.6768820881843567,,,
346,11450,0.7883811593055725,,,
347,11483,0.7002970576286316,,,
348,11516,0.7280608415603638,,,
349,11549,,0.3683333396911621,0.09563994407653809,1.9128645658493042
349,11549,0.7005502581596375,,,
350,11582,0.7104498744010925,,,
351,11615,0.6601665019989014,,,
352,11648,0.6595810055732727,,,
353,11681,0.6824830174446106,,,
354,11714,,0.7027778029441833,0.5388213396072388,0.6701870560646057
354,11714,0.7274980545043945,,,
355,11747,0.7397828102111816,,,
356,11780,0.6853997111320496,,,
357,11813,0.7136016488075256,,,
358,11846,0.6834725141525269,,,
359,11879,,0.6338889002799988,0.4818258583545685,0.7233081459999084
359,11879,0.6655039191246033,,,
360,11912,0.6718361377716064,,,
361,11945,0.6721279621124268,,,
362,11978,0.683474600315094,,,
363,12011,0.6789937615394592,,,
364,12044,,0.6605555415153503,0.4949401915073395,0.6986221075057983
364,12044,0.6974163055419922,,,
365,12077,0.6891549825668335,,,
366,12110,0.6727763414382935,,,
367,12143,0.6475062370300293,,,
368,12176,0.655772864818573,,,
369,12209,,0.5383333563804626,0.29524773359298706,1.0993894338607788
369,12209,0.6730865836143494,,,
370,12242,0.6679998636245728,,,
371,12275,0.6401875019073486,,,
372,12308,0.6561171412467957,,,
373,12341,0.6803010702133179,,,
374,12374,,0.7300000190734863,0.5920444130897522,0.6227912902832031
374,12374,0.6535921096801758,,,
375,12407,0.6793830394744873,,,
376,12440,0.6555036306381226,,,
377,12473,0.6569472551345825,,,
378,12506,0.6295368671417236,,,
379,12539,,0.6805555820465088,0.5037878751754761,0.6954326629638672
379,12539,0.6959453821182251,,,
380,12572,0.6415542364120483,,,
381,12605,0.7476246953010559,,,
382,12638,0.6740826368331909,,,
383,12671,0.707339346408844,,,
384,12704,,0.503333330154419,0.3355576694011688,1.0530123710632324
384,12704,0.6757527589797974,,,
385,12737,0.6376181244850159,,,
386,12770,0.6679911017417908,,,
387,12803,0.6804934740066528,,,
388,12836,0.691207230091095,,,
389,12869,,0.6499999761581421,0.4969591796398163,0.7037550806999207
389,12869,0.6915573477745056,,,
390,12902,0.6709823608398438,,,
391,12935,0.6450010538101196,,,
392,12968,0.6571617722511292,,,
393,13001,0.6774450540542603,,,
394,13034,,0.6627777814865112,0.49210771918296814,0.7450948357582092
394,13034,0.6426244974136353,,,
395,13067,0.6721131205558777,,,
396,13100,0.6608748435974121,,,
397,13133,0.6582043170928955,,,
398,13166,0.6601693034172058,,,
399,13199,,0.38499999046325684,0.12694300711154938,1.8711949586868286
399,13199,0.6398252248764038,,,
400,13232,0.7155904173851013,,,
401,13265,0.6800002455711365,,,
402,13298,0.6818955540657043,,,
403,13331,0.6537018418312073,,,
404,13364,,0.4950000047683716,0.16685979068279266,1.325652837753296
404,13364,0.6652083992958069,,,
405,13397,0.6719925999641418,,,
406,13430,0.6363900899887085,,,
407,13463,0.6650984287261963,,,
408,13496,0.6755800843238831,,,
409,13529,,0.7005555629730225,0.5396825671195984,0.6522611975669861
409,13529,0.6699865460395813,,,
410,13562,0.6493231654167175,,,
411,13595,0.6463329195976257,,,
412,13628,0.6399570107460022,,,
413,13661,0.6473417282104492,,,
414,13694,,0.6977777481079102,0.5408450961112976,0.6492165923118591
414,13694,0.6747890710830688,,,
415,13727,0.6561025977134705,,,
416,13760,0.6546090245246887,,,
417,13793,0.6687366366386414,,,
418,13826,0.6421472430229187,,,
419,13859,,0.6899999976158142,0.5289719700813293,0.6667442917823792
419,13859,0.6528069376945496,,,
420,13892,0.6381828188896179,,,
421,13925,0.6663756370544434,,,
422,13958,0.6452595591545105,,,
423,13991,0.6441712379455566,,,
424,14024,,0.7105555534362793,0.5580524206161499,0.6476178765296936
424,14024,0.6291085481643677,,,
425,14057,0.7294363379478455,,,
426,14090,0.6612980961799622,,,
427,14123,0.6380108594894409,,,
428,14156,0.7019519209861755,,,
429,14189,,0.4266666769981384,0.10023310035467148,1.7461352348327637
429,14189,0.6405646800994873,,,
430,14222,0.6481276750564575,,,
431,14255,0.6268433928489685,,,
432,14288,0.6402072310447693,,,
433,14321,0.7029716968536377,,,
434,14354,,0.6000000238418579,0.32919254899024963,0.8258963823318481
434,14354,0.6549273133277893,,,
435,14387,0.6515129208564758,,,
436,14420,0.657085657119751,,,
437,14453,0.6286007761955261,,,
438,14486,0.6574949622154236,,,
439,14519,,0.3888888955116272,0.13941018283367157,1.9745702743530273
439,14519,0.6390038728713989,,,
440,14552,0.6594730615615845,,,
441,14585,0.6503058671951294,,,
442,14618,0.6304662823677063,,,
443,14651,0.6461070775985718,,,
444,14684,,0.6072221994400024,0.3525835871696472,0.8080113530158997
444,14684,0.6540165543556213,,,
445,14717,0.6543535590171814,,,
446,14750,0.6807812452316284,,,
447,14783,0.6572338342666626,,,
448,14816,0.6282220482826233,,,
449,14849,,0.6872222423553467,0.5187265872955322,0.6804160475730896
449,14849,0.6627962589263916,,,
450,14882,0.6351932287216187,,,
451,14915,0.6543595790863037,,,
452,14948,0.6449564099311829,,,
453,14981,0.6638574004173279,,,
454,15014,,0.42500001192092896,0.21380846202373505,1.4616761207580566
454,15014,0.6791363954544067,,,
455,15047,0.6422202587127686,,,
456,15080,0.6525355577468872,,,
457,15113,0.6585670709609985,,,
458,15146,0.6440330147743225,,,
459,15179,,0.39222222566604614,0.12368421256542206,1.5735688209533691
459,15179,0.7121699452400208,,,
460,15212,0.6655070185661316,,,
461,15245,0.6331362724304199,,,
462,15278,0.6404443383216858,,,
463,15311,0.6280832886695862,,,
464,15344,,0.6277777552604675,0.4027370512485504,0.7930127382278442
464,15344,0.6266792416572571,,,
465,15377,0.6212800741195679,,,
466,15410,0.6362324953079224,,,
467,15443,0.6233112215995789,,,
468,15476,0.6483772993087769,,,
469,15509,,0.3766666650772095,0.12387096881866455,1.9116497039794922
469,15509,0.6292306184768677,,,
470,15542,0.6307182908058167,,,
471,15575,0.615759015083313,,,
472,15608,0.6807489395141602,,,
473,15641,0.6349962949752808,,,
474,15674,,0.5372222065925598,0.2437431961297989,1.1483086347579956
474,15674,0.6314699649810791,,,
475,15707,0.6760069131851196,,,
476,15740,0.6420347690582275,,,
477,15773,0.643458902835846,,,
478,15806,0.6176689267158508,,,
479,15839,,0.5988888740539551,0.36774829030036926,0.8532532453536987
479,15839,0.6686087846755981,,,
480,15872,0.651928186416626,,,
481,15905,0.6210029721260071,,,
482,15938,0.6404323577880859,,,
483,15971,0.6406228542327881,,,
484,16004,,0.4416666626930237,0.2475356012582779,1.3434698581695557
484,16004,0.6429426074028015,,,
485,16037,0.6624683141708374,,,
486,16070,0.6551991701126099,,,
487,16103,0.703018844127655,,,
488,16136,0.625779926776886,,,
489,16169,,0.7344444394111633,0.6320987939834595,0.6219529509544373
489,16169,0.6367500424385071,,,
490,16202,0.6909925937652588,,,
491,16235,0.6610409617424011,,,
492,16268,0.6305328607559204,,,
493,16301,0.6194204092025757,,,
494,16334,,0.7011111378669739,0.5359477400779724,0.6576071977615356
494,16334,0.6583025455474854,,,
495,16367,0.6416388750076294,,,
496,16400,0.6690131425857544,,,
497,16433,0.6394162178039551,,,
498,16466,0.6314886212348938,,,
499,16499,,0.7149999737739563,0.5801253318786621,0.6255435347557068
499,16499,0.6396694183349609,,,
