epoch,step,train_loss,validation_accuracy,validation_f1_score,validation_loss
54,1814,,0.7011111378669739,0.5343511700630188,0.694011390209198
54,1814,0.7582928538322449,,,
55,1847,0.7526810169219971,,,
56,1880,0.7795972228050232,,,
57,1913,0.749755322933197,,,
58,1946,0.8029557466506958,,,
59,1979,,0.5027777552604675,0.36477985978126526,1.0532265901565552
59,1979,0.7604135870933533,,,
60,2012,0.7466113567352295,,,
61,2045,0.7589079141616821,,,
62,2078,0.7468011379241943,,,
63,2111,0.8079512715339661,,,
64,2144,,0.5111111402511597,0.2829582095146179,1.0032843351364136
64,2144,0.7639743685722351,,,
65,2177,0.7924675345420837,,,
66,2210,0.7733175158500671,,,
67,2243,0.7748284935951233,,,
68,2276,0.7871792316436768,,,
69,2309,,0.5394444465637207,0.31049251556396484,0.9104481935501099
69,2309,0.747130811214447,,,
70,2342,0.763360857963562,,,
71,2375,0.7329273819923401,,,
72,2408,0.8406223058700562,,,
73,2441,0.7862701416015625,,,
74,2474,,0.4716666638851166,0.3370981812477112,1.0718351602554321
74,2474,0.7720343470573425,,,
75,2507,0.7456120848655701,,,
76,2540,0.7564799189567566,,,
77,2573,0.7513455152511597,,,
78,2606,0.7541933655738831,,,
79,2639,,0.6355555653572083,0.48201438784599304,0.7842097878456116
79,2639,0.7483561635017395,,,
80,2672,0.7268373370170593,,,
81,2705,0.7472350001335144,,,
82,2738,0.7303599715232849,,,
83,2771,0.7318111062049866,,,
84,2804,,0.6222222447395325,0.451127827167511,0.7972339391708374
84,2804,0.7564029097557068,,,
85,2837,0.7451109886169434,,,
86,2870,0.7769924402236938,,,
87,2903,0.7212444543838501,,,
88,2936,0.721255362033844,,,
89,2969,,0.6977777481079102,0.5237154364585876,0.6849887371063232
89,2969,0.7506521344184875,,,
90,3002,0.7497325539588928,,,
91,3035,0.7289366126060486,,,
92,3068,0.7105287313461304,,,
93,3101,0.7391635775566101,,,
94,3134,,0.6494444608688354,0.5170648694038391,0.7329108119010925
94,3134,0.7218807935714722,,,
95,3167,0.7333784699440002,,,
96,3200,0.6939143538475037,,,
97,3233,0.7149302959442139,,,
98,3266,0.7100562453269958,,,
99,3299,,0.4122222363948822,0.1034482792019844,1.5951776504516602
99,3299,0.7005465030670166,,,
100,3332,0.7102550268173218,,,
101,3365,0.7029075026512146,,,
102,3398,0.7554070949554443,,,
103,3431,0.7156249284744263,,,
104,3464,,0.371111124753952,0.07153502106666565,2.046391248703003
104,3464,0.7269038558006287,,,
105,3497,0.7181786298751831,,,
106,3530,0.7054248452186584,,,
107,3563,0.7557653188705444,,,
108,3596,0.6896023154258728,,,
109,3629,,0.6005555391311646,0.42153283953666687,0.8837593793869019
109,3629,0.7066353559494019,,,
110,3662,0.7002828121185303,,,
111,3695,0.7110311985015869,,,
112,3728,0.6919115781784058,,,
113,3761,0.693221390247345,,,
114,3794,,0.6388888955116272,0.5274193286895752,0.7798305749893188
114,3794,0.7182527780532837,,,
115,3827,0.6755864024162292,,,
116,3860,0.6774150729179382,,,
117,3893,0.6892455220222473,,,
118,3926,0.718391478061676,,,
119,3959,,0.6344444155693054,0.34259259700775146,0.7541574835777283
119,3959,0.6875213980674744,,,
120,3992,0.6802312731742859,,,
121,4025,0.6809731721878052,,,
122,4058,0.6794564723968506,,,
123,4091,0.6740477085113525,,,
124,4124,,0.7383333444595337,0.6316710114479065,0.6253148913383484
124,4124,0.6853175759315491,,,
125,4157,0.7149025797843933,,,
126,4190,0.6851308345794678,,,
127,4223,0.6757854223251343,,,
128,4256,0.7030805349349976,,,
129,4289,,0.43666666746139526,0.12154696136713028,1.4818172454833984
129,4289,0.6902636885643005,,,
130,4322,0.6821001768112183,,,
131,4355,0.6875887513160706,,,
132,4388,0.6641231775283813,,,
133,4421,0.6533505320549011,,,
134,4454,,0.6549999713897705,0.36739659309387207,0.7256537675857544
134,4454,0.6568892598152161,,,
135,4487,0.6570944786071777,,,
136,4520,0.7011349201202393,,,
137,4553,0.7265961170196533,,,
138,4586,0.6718795895576477,,,
139,4619,,0.6694444417953491,0.4868549108505249,0.7069851160049438
139,4619,0.7131176590919495,,,
140,4652,0.6532397270202637,,,
141,4685,0.6620341539382935,,,
142,4718,0.6653091907501221,,,
143,4751,0.6726531982421875,,,
144,4784,,0.4194444417953491,0.09845288097858429,1.669098138809204
144,4784,0.6517384648323059,,,
145,4817,0.6606758236885071,,,
146,4850,0.6554941534996033,,,
147,4883,0.671393871307373,,,
148,4916,0.663173496723175,,,
149,4949,,0.6583333611488342,0.46014127135276794,0.7854695916175842
149,4949,0.6588104963302612,,,
150,4982,0.6405149698257446,,,
151,5015,0.6633216142654419,,,
152,5048,0.6619542837142944,,,
153,5081,0.6642166376113892,,,
154,5114,,0.6894444227218628,0.46666666865348816,0.6650615334510803
154,5114,0.6817756295204163,,,
155,5147,0.6745084524154663,,,
156,5180,0.6945357322692871,,,
157,5213,0.6740725040435791,,,
158,5246,0.6765569448471069,,,
159,5279,,0.5011110901832581,0.441054105758667,1.1273024082183838
159,5279,0.6514135003089905,,,
160,5312,0.6561610102653503,,,
161,5345,0.6370394825935364,,,
162,5378,0.6531054973602295,,,
163,5411,0.6309431791305542,,,
164,5444,,0.7294444441795349,0.6014362573623657,0.614899218082428
164,5444,0.6452140212059021,,,
165,5477,0.6302219033241272,,,
166,5510,0.6287000775337219,,,
167,5543,0.6339229345321655,,,
168,5576,0.6427214741706848,,,
169,5609,,0.7205555438995361,0.5965217351913452,0.6371322870254517
169,5609,0.631139874458313,,,
170,5642,0.6576310396194458,,,
171,5675,0.6809005737304688,,,
172,5708,0.6541241407394409,,,
173,5741,0.6271294951438904,,,
174,5774,,0.6572222113609314,0.5862069129943848,0.6933051347732544
174,5774,0.6574731469154358,,,
175,5807,0.63001948595047,,,
176,5840,0.6376640796661377,,,
177,5873,0.6150941252708435,,,
178,5906,0.6664228439331055,,,
179,5939,,0.38277778029441833,0.06865671277046204,2.8292813301086426
179,5939,0.644503116607666,,,
180,5972,0.6249748468399048,,,
181,6005,0.6014099717140198,,,
182,6038,0.638005256652832,,,
183,6071,0.6487181186676025,,,
184,6104,,0.6566666960716248,0.40829694271087646,0.7418504953384399
184,6104,0.6404045224189758,,,
185,6137,0.6442686319351196,,,
186,6170,0.6326249241828918,,,
187,6203,0.6799477934837341,,,
188,6236,0.6575676798820496,,,
189,6269,,0.4011111259460449,0.28137651085853577,1.8913679122924805
189,6269,0.6307876110076904,,,
190,6302,0.6140186190605164,,,
191,6335,0.6422090530395508,,,
192,6368,0.6430890560150146,,,
193,6401,0.6586664319038391,,,
194,6434,,0.33944445848464966,0.04559270665049553,3.417710065841675
194,6434,0.6227115988731384,,,
195,6467,0.6825518012046814,,,
196,6500,0.6330459117889404,,,
197,6533,0.6439818143844604,,,
198,6566,0.6011078953742981,,,
199,6599,,0.745555579662323,0.6229802370071411,0.5863738059997559
199,6599,0.6014684438705444,,,
200,6632,0.6046585440635681,,,
201,6665,0.6384049654006958,,,
202,6698,0.630440890789032,,,
203,6731,0.6127824783325195,,,
204,6764,,0.7200000286102295,0.516059935092926,0.6078130602836609
204,6764,0.6069998741149902,,,
205,6797,0.6556561589241028,,,
206,6830,0.6061912178993225,,,
207,6863,0.5912219882011414,,,
208,6896,0.6292535662651062,,,
209,6929,,0.7777777910232544,0.6870229244232178,0.5414789319038391
209,6929,0.6002764105796814,,,
210,6962,0.5848925113677979,,,
211,6995,0.6022530794143677,,,
212,7028,0.5856481790542603,,,
213,7061,0.6046652793884277,,,
214,7094,,0.7549999952316284,0.6616161465644836,0.5715377330780029
214,7094,0.604346752166748,,,
215,7127,0.611571192741394,,,
216,7160,0.599186360836029,,,
217,7193,0.5911539793014526,,,
218,7226,0.6024121046066284,,,
219,7259,,0.5444444417953491,0.4209621846675873,1.1493704319000244
219,7259,0.6176342368125916,,,
220,7292,0.6074692010879517,,,
221,7325,0.6499031782150269,,,
222,7358,0.5936676263809204,,,
223,7391,0.5908106565475464,,,
224,7424,,0.6694444417953491,0.41902604699134827,0.7082065939903259
224,7424,0.5986287593841553,,,
225,7457,0.6016450524330139,,,
226,7490,0.5970489382743835,,,
227,7523,0.5870096683502197,,,
228,7556,0.5933011770248413,,,
229,7589,,0.38111111521720886,0.22075055539608002,2.8044707775115967
229,7589,0.6181015372276306,,,
230,7622,0.6053361296653748,,,
231,7655,0.5875353813171387,,,
232,7688,0.6129310131072998,,,
233,7721,0.5945581793785095,,,
234,7754,,0.7494444251060486,0.6538461446762085,0.573789119720459
234,7754,0.5917776823043823,,,
235,7787,0.5969527959823608,,,
236,7820,0.6119946241378784,,,
237,7853,0.6224271655082703,,,
238,7886,0.6113124489784241,,,
239,7919,,0.7233333587646484,0.5296609997749329,0.6149165034294128
239,7919,0.5885066390037537,,,
240,7952,0.5946680307388306,,,
241,7985,0.5908532738685608,,,
242,8018,0.5710013508796692,,,
243,8051,0.5785321593284607,,,
244,8084,,0.7594444155693054,0.6609880924224854,0.5610657930374146
244,8084,0.6115090250968933,,,
245,8117,0.5763004422187805,,,
246,8150,0.6177790760993958,,,
247,8183,0.5960903763771057,,,
248,8216,0.5667939186096191,,,
249,8249,,0.41333332657814026,0.25777778029441833,2.406400203704834
249,8249,0.5728724598884583,,,
250,8282,0.5805119276046753,,,
251,8315,0.5909746289253235,,,
252,8348,0.5616427063941956,,,
253,8381,0.5672265291213989,,,
254,8414,,0.45055556297302246,0.3544093072414398,1.6035963296890259
254,8414,0.6163061857223511,,,
255,8447,0.6019933819770813,,,
256,8480,0.584431529045105,,,
257,8513,0.5811865329742432,,,
258,8546,0.5778869390487671,,,
259,8579,,0.7661111354827881,0.626953125,0.5691601634025574
259,8579,0.5786893963813782,,,
260,8612,0.5661031603813171,,,
261,8645,0.5637257695198059,,,
262,8678,0.5862588882446289,,,
263,8711,0.5665503740310669,,,
264,8744,,0.4216666519641876,0.2912246882915497,2.006427049636841
264,8744,0.5609257817268372,,,
265,8777,0.5936259627342224,,,
266,8810,0.6112154126167297,,,
267,8843,0.5798397064208984,,,
268,8876,0.5781349539756775,,,
269,8909,,0.742222249507904,0.6577075123786926,0.5978432297706604
269,8909,0.5761863589286804,,,
270,8942,0.6017007827758789,,,
271,8975,0.6010118722915649,,,
272,9008,0.5644692778587341,,,
273,9041,0.5636263489723206,,,
274,9074,,0.5649999976158142,0.47473201155662537,1.08029043674469
274,9074,0.5486000180244446,,,
275,9107,0.5851709246635437,,,
276,9140,0.5847876667976379,,,
277,9173,0.5663614869117737,,,
278,9206,0.5692787766456604,,,
279,9239,,0.48055556416511536,0.4097859263420105,1.5249238014221191
279,9239,0.6156232953071594,,,
280,9272,0.5606563091278076,,,
281,9305,0.574639618396759,,,
282,9338,0.5767554640769958,,,
283,9371,0.5768153667449951,,,
284,9404,,0.7855555415153503,0.6710650324821472,0.5234677195549011
284,9404,0.5637685060501099,,,
285,9437,0.5472303032875061,,,
286,9470,0.5480334162712097,,,
287,9503,0.5796756148338318,,,
288,9536,0.5484368801116943,,,
289,9569,,0.754444420337677,0.637499988079071,0.5692471861839294
289,9569,0.5816919207572937,,,
290,9602,0.5655518174171448,,,
291,9635,0.5612784028053284,,,
292,9668,0.5483673214912415,,,
293,9701,0.5517330169677734,,,
294,9734,,0.7627778053283691,0.6854384541511536,0.5484094619750977
294,9734,0.5492263436317444,,,
295,9767,0.5446428656578064,,,
296,9800,0.5545881390571594,,,
297,9833,0.5805029273033142,,,
298,9866,0.552258312702179,,,
299,9899,,0.6372222304344177,0.5429864525794983,0.7696834206581116
299,9899,0.5445203185081482,,,
300,9932,0.5835393071174622,,,
301,9965,0.5582717061042786,,,
302,9998,0.5613336563110352,,,
303,10031,0.5754417181015015,,,
304,10064,,0.7866666913032532,0.6955767273902893,0.5302671790122986
304,10064,0.5447263121604919,,,
305,10097,0.5493072271347046,,,
306,10130,0.5529869794845581,,,
307,10163,0.5700162649154663,,,
308,10196,0.5347560048103333,,,
309,10229,,0.7105555534362793,0.6147672533988953,0.6653469800949097
309,10229,0.561196506023407,,,
310,10262,0.5559300780296326,,,
311,10295,0.532540500164032,,,
312,10328,0.5414341688156128,,,
313,10361,0.5645910501480103,,,
314,10394,,0.7622222304344177,0.6779935359954834,0.5571413040161133
314,10394,0.5507250428199768,,,
315,10427,0.5359505414962769,,,
316,10460,0.5284759998321533,,,
317,10493,0.5407353043556213,,,
318,10526,0.5631004571914673,,,
319,10559,,0.7361111044883728,0.586693525314331,0.6324536800384521
319,10559,0.5445385575294495,,,
320,10592,0.5339881181716919,,,
321,10625,0.5448125004768372,,,
322,10658,0.5426949858665466,,,
323,10691,0.5578681230545044,,,
324,10724,,0.7666666507720947,0.6761506199836731,0.5534937381744385
324,10724,0.5339134931564331,,,
325,10757,0.5482563376426697,,,
326,10790,0.5423440933227539,,,
327,10823,0.5427362322807312,,,
328,10856,0.5512369275093079,,,
329,10889,,0.769444465637207,0.7023255825042725,0.5436870455741882
329,10889,0.5456714034080505,,,
330,10922,0.5303688645362854,,,
331,10955,0.5280323028564453,,,
332,10988,0.5311211943626404,,,
333,11021,0.53420490026474,,,
334,11054,,0.5172222256660461,0.2743142247200012,1.5680439472198486
334,11054,0.556507408618927,,,
335,11087,0.5324057340621948,,,
336,11120,0.5368753671646118,,,
337,11153,0.5242331624031067,,,
338,11186,0.5305246114730835,,,
339,11219,,0.7794444561004639,0.6709091067314148,0.529175341129303
339,11219,0.5450522303581238,,,
340,11252,0.5294263362884521,,,
341,11285,0.5455359816551208,,,
342,11318,0.5323871970176697,,,
343,11351,0.5321194529533386,,,
344,11384,,0.46888887882232666,0.3534482717514038,1.8163914680480957
344,11384,0.5373665690422058,,,
345,11417,0.5249969959259033,,,
346,11450,0.5223506093025208,,,
347,11483,0.5301194190979004,,,
348,11516,0.5320670008659363,,,
349,11549,,0.7761111259460449,0.6992664933204651,0.5309018492698669
349,11549,0.5194486379623413,,,
350,11582,0.5154394507408142,,,
351,11615,0.5274896025657654,,,
352,11648,0.5217733383178711,,,
353,11681,0.5144919753074646,,,
354,11714,,0.6894444227218628,0.4148681163787842,0.7129899859428406
354,11714,0.5284050703048706,,,
355,11747,0.5433707237243652,,,
356,11780,0.5483700633049011,,,
357,11813,0.5347347259521484,,,
358,11846,0.5199970602989197,,,
359,11879,,0.7799999713897705,0.6691176295280457,0.5166369080543518
359,11879,0.5248146653175354,,,
360,11912,0.5425094962120056,,,
361,11945,0.5227887034416199,,,
362,11978,0.5333366394042969,,,
363,12011,0.5206692814826965,,,
364,12044,,0.39944443106651306,0.20459769666194916,3.807499647140503
364,12044,0.5135621428489685,,,
365,12077,0.5467223525047302,,,
366,12110,0.5340237021446228,,,
367,12143,0.5313352942466736,,,
368,12176,0.5217564702033997,,,
369,12209,,0.6855555772781372,0.4861878454685211,0.8056945204734802
369,12209,0.5198310613632202,,,
370,12242,0.510784924030304,,,
371,12275,0.5114929676055908,,,
372,12308,0.5063352584838867,,,
373,12341,0.51142817735672,,,
374,12374,,0.7549999952316284,0.6833073496818542,0.5816469788551331
374,12374,0.5346043705940247,,,
375,12407,0.5207880139350891,,,
376,12440,0.525371253490448,,,
377,12473,0.5093783736228943,,,
378,12506,0.511443018913269,,,
379,12539,,0.7588889002799988,0.6344186067581177,0.5669270753860474
379,12539,0.5113982558250427,,,
380,12572,0.525082528591156,,,
381,12605,0.5268372297286987,,,
382,12638,0.5045514106750488,,,
383,12671,0.5065574049949646,,,
384,12704,,0.620555579662323,0.5276073813438416,0.9999563694000244
384,12704,0.5271725654602051,,,
385,12737,0.5116203427314758,,,
386,12770,0.5196439027786255,,,
387,12803,0.5080049633979797,,,
388,12836,0.5138043165206909,,,
389,12869,,0.7505555748939514,0.6628757119178772,0.5587314367294312
389,12869,0.5148696899414062,,,
390,12902,0.5011979341506958,,,
391,12935,0.5004486441612244,,,
392,12968,0.5023401379585266,,,
393,13001,0.5089104771614075,,,
394,13034,,0.7333333492279053,0.6208112835884094,0.6405131220817566
394,13034,0.5047517418861389,,,
395,13067,0.5028979778289795,,,
396,13100,0.4959612786769867,,,
397,13133,0.5162769556045532,,,
398,13166,0.5019611716270447,,,
399,13199,,0.7733333110809326,0.6509877443313599,0.5246724486351013
399,13199,0.498769074678421,,,
400,13232,0.5147931575775146,,,
401,13265,0.4918421506881714,,,
402,13298,0.4910496771335602,,,
403,13331,0.5040183067321777,,,
404,13364,,0.6816666722297668,0.5243445634841919,0.8080746531486511
404,13364,0.5105050206184387,,,
405,13397,0.5299243330955505,,,
406,13430,0.5238305330276489,,,
407,13463,0.5057653188705444,,,
408,13496,0.4966743290424347,,,
409,13529,,0.727222204208374,0.6139456033706665,0.6179749369621277
409,13529,0.48930320143699646,,,
410,13562,0.5160643458366394,,,
411,13595,0.5011945962905884,,,
412,13628,0.5058039426803589,,,
413,13661,0.4932163655757904,,,
414,13694,,0.6894444227218628,0.523949146270752,0.7916529774665833
414,13694,0.5083016753196716,,,
415,13727,0.5182324647903442,,,
416,13760,0.5266354084014893,,,
417,13793,0.4918123483657837,,,
418,13826,0.49792811274528503,,,
419,13859,,0.7844444513320923,0.6833184361457825,0.5114709734916687
419,13859,0.4907653331756592,,,
420,13892,0.5147674679756165,,,
421,13925,0.49025124311447144,,,
422,13958,0.4995378255844116,,,
423,13991,0.5037465691566467,,,
424,14024,,0.757777750492096,0.6390977501869202,0.5993918180465698
424,14024,0.48496779799461365,,,
425,14057,0.4805823266506195,,,
426,14090,0.4874504506587982,,,
427,14123,0.48326271772384644,,,
428,14156,0.48701515793800354,,,
429,14189,,0.7861111164093018,0.7012766003608704,0.5368173718452454
429,14189,0.48801013827323914,,,
430,14222,0.49561139941215515,,,
431,14255,0.49756476283073425,,,
432,14288,0.47740164399147034,,,
433,14321,0.504076361656189,,,
434,14354,,0.7049999833106995,0.5927152037620544,0.7093804478645325
434,14354,0.482689768075943,,,
435,14387,0.4871338903903961,,,
436,14420,0.4925619065761566,,,
437,14453,0.5025181174278259,,,
438,14486,0.4898558259010315,,,
439,14519,,0.5311111211776733,0.3918439745903015,1.3702080249786377
439,14519,0.4832572042942047,,,
440,14552,0.4817505478858948,,,
441,14585,0.4818410873413086,,,
442,14618,0.4780380129814148,,,
443,14651,0.4847940504550934,,,
444,14684,,0.6372222304344177,0.33415842056274414,0.9334725141525269
444,14684,0.49185192584991455,,,
445,14717,0.4859035909175873,,,
446,14750,0.5108275413513184,,,
447,14783,0.4823683798313141,,,
448,14816,0.4779961407184601,,,
449,14849,,0.7555555701255798,0.6469049453735352,0.5608330368995667
449,14849,0.4720137119293213,,,
450,14882,0.48506754636764526,,,
451,14915,0.48223552107810974,,,
452,14948,0.48906925320625305,,,
453,14981,0.4801098704338074,,,
454,15014,,0.7705555558204651,0.6678539514541626,0.5884763598442078
454,15014,0.4784751236438751,,,
455,15047,0.47560620307922363,,,
456,15080,0.4699603021144867,,,
457,15113,0.4701196849346161,,,
458,15146,0.47681015729904175,,,
459,15179,,0.7594444155693054,0.6123260259628296,0.5833836793899536
459,15179,0.4619162678718567,,,
460,15212,0.48668617010116577,,,
461,15245,0.4793787896633148,,,
462,15278,0.4739360809326172,,,
463,15311,0.4753050208091736,,,
464,15344,,0.7222222089767456,0.5692599415779114,0.6442825794219971
464,15344,0.4703015685081482,,,
465,15377,0.47035491466522217,,,
466,15410,0.48207223415374756,,,
467,15443,0.4899725615978241,,,
468,15476,0.4840570092201233,,,
469,15509,,0.6427778005599976,0.5718370079994202,0.9428310394287109
469,15509,0.4687368869781494,,,
470,15542,0.46625104546546936,,,
471,15575,0.4662530720233917,,,
472,15608,0.4742034375667572,,,
473,15641,0.5115898251533508,,,
474,15674,,0.7816666960716248,0.6995074152946472,0.533907413482666
474,15674,0.47464364767074585,,,
475,15707,0.46285709738731384,,,
476,15740,0.48131638765335083,,,
477,15773,0.472806453704834,,,
478,15806,0.4767177402973175,,,
479,15839,,0.7655555605888367,0.6530249118804932,0.5596694946289062
479,15839,0.4594012498855591,,,
480,15872,0.46935123205184937,,,
481,15905,0.4645826816558838,,,
482,15938,0.4591432213783264,,,
483,15971,0.4612160325050354,,,
484,16004,,0.7144444584846497,0.5120671391487122,0.6271921992301941
484,16004,0.46265390515327454,,,
485,16037,0.4623582661151886,,,
486,16070,0.462054044008255,,,
487,16103,0.4705830514431,,,
488,16136,0.46157148480415344,,,
489,16169,,0.6399999856948853,0.3643031716346741,0.9665844440460205
489,16169,0.45557719469070435,,,
490,16202,0.4702394902706146,,,
491,16235,0.4599916934967041,,,
492,16268,0.46613574028015137,,,
493,16301,0.4631596803665161,,,
494,16334,,0.7777777910232544,0.6924369931221008,0.5446082353591919
494,16334,0.44270455837249756,,,
495,16367,0.48761889338493347,,,
496,16400,0.44755038619041443,,,
497,16433,0.45092132687568665,,,
498,16466,0.45818227529525757,,,
499,16499,,0.754444420337677,0.6790409684181213,0.564233660697937
499,16499,0.4649169445037842,,,
500,16532,0.4464782476425171,,,
501,16565,0.46622294187545776,,,
502,16598,0.4493187963962555,,,
503,16631,0.4467332363128662,,,
504,16664,,0.629444420337677,0.3591022491455078,1.1531882286071777
504,16664,0.4490124583244324,,,
505,16697,0.4448046088218689,,,
506,16730,0.4499705731868744,,,
507,16763,0.45518773794174194,,,
508,16796,0.4379650354385376,,,
509,16829,,0.742222249507904,0.6572548747062683,0.6124799251556396
509,16829,0.448758065700531,,,
510,16862,0.465597540140152,,,
511,16895,0.45929044485092163,,,
512,16928,0.4585578739643097,,,
513,16961,0.44058218598365784,,,
514,16994,,0.7816666960716248,0.6775068044662476,0.5185189843177795
514,16994,0.4507330060005188,,,
515,17027,0.44944441318511963,,,
516,17060,0.4655636250972748,,,
517,17093,0.44423526525497437,,,
518,17126,0.44123032689094543,,,
519,17159,,0.7255555391311646,0.5953237414360046,0.6695309281349182
519,17159,0.4537149965763092,,,
520,17192,0.44324079155921936,,,
521,17225,0.4361841380596161,,,
522,17258,0.44352781772613525,,,
523,17291,0.44852325320243835,,,
524,17324,,0.7900000214576721,0.6979166865348816,0.5337473154067993
524,17324,0.43854987621307373,,,
525,17357,0.43983224034309387,,,
526,17390,0.46107831597328186,,,
527,17423,0.4331710636615753,,,
528,17456,0.43748772144317627,,,
529,17489,,0.7822222113609314,0.695652186870575,0.5484313368797302
529,17489,0.45639804005622864,,,
530,17522,0.44048333168029785,,,
531,17555,0.43498659133911133,,,
532,17588,0.4535977840423584,,,
533,17621,0.44352850317955017,,,
534,17654,,0.7799999713897705,0.6737213134765625,0.5443022847175598
534,17654,0.43989211320877075,,,
535,17687,0.42500123381614685,,,
536,17720,0.4385743737220764,,,
537,17753,0.4445284903049469,,,
538,17786,0.42719173431396484,,,
539,17819,,0.7672222256660461,0.6678141355514526,0.5598005652427673
539,17819,0.4504903554916382,,,
540,17852,0.43288639187812805,,,
541,17885,0.4323599338531494,,,
542,17918,0.4388319253921509,,,
543,17951,0.4309614598751068,,,
544,17984,,0.7677778005599976,0.6386232972145081,0.5815503597259521
544,17984,0.44144541025161743,,,
545,17985,,0.7861111164093018,0.7012766003608704,0.5368173718452454
545,17985,,0.7677778005599976,0.6386232972145081,0.5815503597259521
