epoch,step,train_loss,validation_accuracy,validation_f1_score,validation_loss
47,1631,,0.8256579041481018,0.26865673065185547,0.6281504034996033
47,1631,0.6248359680175781,,,
48,1665,0.6158657073974609,,,
49,1699,0.6171683669090271,,,
50,1733,,0.8234649300575256,0.2673267424106598,0.63478022813797
50,1733,0.6169514060020447,,,
51,1767,0.6032747030258179,,,
52,1801,0.6299516558647156,,,
53,1835,,0.8267543911933899,0.2551020383834839,0.6265328526496887
53,1835,0.6281200647354126,,,
54,1869,0.6281460523605347,,,
55,1903,0.6326765418052673,,,
56,1937,,0.8344298005104065,0.2708333432674408,0.6248797178268433
56,1937,0.622313380241394,,,
57,1971,0.6399597525596619,,,
58,2005,0.6305744051933289,,,
59,2039,,0.8289473652839661,0.26530611515045166,0.6249129176139832
59,2039,0.6402808427810669,,,
60,2073,0.625617265701294,,,
61,2107,0.6274651288986206,,,
62,2141,,0.8300438523292542,0.2666666805744171,0.6222614645957947
62,2141,0.6144413352012634,,,
63,2175,0.6200347542762756,,,
64,2209,0.6230537295341492,,,
65,2243,,0.8366228342056274,0.28421053290367126,0.6254093050956726
65,2243,0.6284482479095459,,,
66,2277,0.6175320744514465,,,
67,2311,0.6174268126487732,,,
68,2345,,0.8355262875556946,0.28125,0.6284939050674438
68,2345,0.6254104375839233,,,
69,2379,0.6316395998001099,,,
70,2413,0.6180310845375061,,,
71,2447,,0.8311403393745422,0.2526315748691559,0.6406530141830444
71,2447,0.6314104795455933,,,
72,2481,0.6152698397636414,,,
73,2515,0.6323205232620239,,,
74,2549,,0.8377193212509155,0.27659574151039124,0.6208200454711914
74,2549,0.6253494620323181,,,
75,2583,0.6286361217498779,,,
76,2617,0.6185579895973206,,,
77,2651,,0.8366228342056274,0.2688172161579132,0.6204438209533691
77,2651,0.6376571655273438,,,
78,2685,0.6240836977958679,,,
79,2719,0.6334784626960754,,,
80,2753,,0.8322368264198303,0.26595744490623474,0.6284571290016174
80,2753,0.611491322517395,,,
81,2787,0.6089669466018677,,,
82,2821,0.6348344683647156,,,
83,2855,,0.8388158082962036,0.28108108043670654,0.6252672076225281
83,2855,0.6277387142181396,,,
84,2889,0.6146779656410217,,,
85,2923,0.6292416453361511,,,
86,2957,,0.8322368264198303,0.26178011298179626,0.6249200701713562
86,2957,0.6142176985740662,,,
87,2991,0.6305635571479797,,,
88,3025,0.6281054019927979,,,
89,3059,,0.8366228342056274,0.2688172161579132,0.6324832439422607
89,3059,0.6286091208457947,,,
90,3093,0.6229901313781738,,,
91,3127,0.6425468325614929,,,
92,3161,,0.8322368264198303,0.26595744490623474,0.6260297894477844
92,3161,0.6257050037384033,,,
93,3195,0.6245914101600647,,,
94,3229,0.6311099529266357,,,
95,3263,,0.844298243522644,0.2950819730758667,0.6232984662055969
95,3263,0.6219962239265442,,,
96,3297,0.6271229982376099,,,
97,3331,0.6236436367034912,,,
98,3365,,0.8377193212509155,0.2688172161579132,0.6229023933410645
98,3365,0.6226686239242554,,,
99,3399,0.6319786310195923,,,
100,3433,0.6300398111343384,,,
101,3467,,0.8388158082962036,0.28260868787765503,0.624406099319458
101,3467,0.6237871050834656,,,
102,3501,0.6291682124137878,,,
103,3535,0.6116905212402344,,,
104,3569,,0.8464912176132202,0.2950819730758667,0.620548665523529
104,3569,0.6068560481071472,,,
105,3603,0.6238005757331848,,,
106,3637,0.6278982162475586,,,
107,3671,,0.8486841917037964,0.29378530383110046,0.6225074529647827
107,3671,0.6190394759178162,,,
108,3705,0.6195828318595886,,,
109,3739,0.6115939617156982,,,
110,3773,,0.8453947305679321,0.2888889014720917,0.6220740675926208
110,3773,0.6183276772499084,,,
111,3807,0.624055027961731,,,
112,3841,0.6152439117431641,,,
113,3875,,0.8344298005104065,0.27368420362472534,0.6235882043838501
113,3875,0.6204314231872559,,,
114,3909,0.6255460381507874,,,
115,3943,0.6330486536026001,,,
116,3977,,0.8344298005104065,0.2688172161579132,0.6241995692253113
116,3977,0.6118074059486389,,,
117,4011,0.6359596848487854,,,
118,4045,0.625710129737854,,,
119,4079,,0.8377193212509155,0.28108108043670654,0.6232274770736694
119,4079,0.6317892670631409,,,
120,4113,0.6325196623802185,,,
121,4147,0.6354867815971375,,,
122,4181,,0.8410087823867798,0.2777777910232544,0.6188427209854126
122,4181,0.6215320229530334,,,
123,4215,0.612221360206604,,,
124,4249,0.6222793459892273,,,
125,4283,,0.8399122953414917,0.2637362778186798,0.6232404112815857
125,4283,0.6266317963600159,,,
126,4317,0.62191241979599,,,
127,4351,0.6317483186721802,,,
128,4385,,0.8410087823867798,0.284153014421463,0.6259280443191528
128,4385,0.6097943782806396,,,
129,4419,0.6261699199676514,,,
130,4453,0.6359458565711975,,,
131,4487,,0.8475877046585083,0.30000001192092896,0.6219612956047058
131,4487,0.6218464374542236,,,
132,4521,0.6064131259918213,,,
133,4555,0.6173096299171448,,,
134,4589,,0.8322368264198303,0.27368420362472534,0.6387377381324768
134,4589,0.6332488656044006,,,
135,4623,0.627661406993866,,,
136,4657,0.6058151125907898,,,
137,4691,,0.8519737124443054,0.2906976640224457,0.6159784197807312
137,4691,0.6168442368507385,,,
138,4725,0.6313323974609375,,,
139,4759,0.6218366622924805,,,
140,4793,,0.843201756477356,0.2808988690376282,0.6222347021102905
140,4793,0.6240774393081665,,,
141,4827,0.6197389364242554,,,
142,4861,0.6234054565429688,,,
143,4895,,0.843201756477356,0.27272728085517883,0.6191025972366333
143,4895,0.6257038712501526,,,
144,4929,0.6077593564987183,,,
145,4963,0.6245520710945129,,,
146,4997,,0.8366228342056274,0.2637362778186798,0.6213384866714478
146,4997,0.602245032787323,,,
147,5031,0.6201441884040833,,,
148,5065,0.6171707510948181,,,
149,5099,,0.8421052694320679,0.2857142984867096,0.6215813159942627
149,5099,0.6034772992134094,,,
150,5133,0.6081498861312866,,,
151,5167,0.6282363533973694,,,
152,5201,,0.843201756477356,0.2681564390659332,0.6196597814559937
152,5201,0.622361958026886,,,
153,5235,0.6085005402565002,,,
154,5269,0.6138395667076111,,,
155,5303,,0.8421052694320679,0.28260868787765503,0.6209967732429504
155,5303,0.6275097727775574,,,
156,5337,0.6168444752693176,,,
157,5371,0.6246504187583923,,,
158,5405,,0.844298243522644,0.2808988690376282,0.6140034198760986
158,5405,0.6115722060203552,,,
159,5439,0.6206287741661072,,,
160,5473,0.6245818734169006,,,
161,5507,,0.8421052694320679,0.2711864411830902,0.6206619739532471
161,5507,0.6232597231864929,,,
162,5541,0.6250537633895874,,,
163,5575,0.632100522518158,,,
164,5609,,0.827850878238678,0.2604166567325592,0.633579671382904
164,5609,0.6082920432090759,,,
165,5643,0.616645097732544,,,
166,5677,0.6204296350479126,,,
167,5711,,0.8410087823867798,0.2681564390659332,0.6220299005508423
167,5711,0.6251948475837708,,,
168,5745,0.6161824464797974,,,
169,5779,0.6123763918876648,,,
170,5813,,0.844298243522644,0.2742857038974762,0.615041971206665
170,5813,0.6283403038978577,,,
171,5847,0.617733895778656,,,
172,5881,0.6046893000602722,,,
173,5915,,0.8410087823867798,0.2613636255264282,0.6178028583526611
173,5915,0.6272362470626831,,,
174,5949,0.6154683828353882,,,
175,5983,0.6139565706253052,,,
176,6017,,0.8366228342056274,0.27173912525177,0.6245034337043762
176,6017,0.6256446242332458,,,
177,6051,0.6313482522964478,,,
178,6085,0.6117354035377502,,,
179,6119,,0.844298243522644,0.2742857038974762,0.6176815629005432
179,6119,0.6187403202056885,,,
180,6153,0.6182453632354736,,,
181,6187,0.6174136400222778,,,
182,6221,,0.8453947305679321,0.28248587250709534,0.6165868639945984
182,6221,0.613103449344635,,,
183,6255,0.6320233941078186,,,
184,6289,0.6255390644073486,,,
185,6323,,0.8464912176132202,0.2857142984867096,0.6219668984413147
185,6323,0.6087212562561035,,,
186,6357,0.6262561678886414,,,
187,6391,0.6166176199913025,,,
188,6425,,0.8486841917037964,0.2971428632736206,0.6189846396446228
188,6425,0.6087379455566406,,,
189,6459,0.6166579127311707,,,
190,6493,0.6362650990486145,,,
191,6527,,0.8464912176132202,0.2857142984867096,0.6167007088661194
191,6527,0.6206853985786438,,,
192,6561,0.6024594306945801,,,
193,6595,0.6096144318580627,,,
194,6629,,0.8421052694320679,0.2598870098590851,0.6125092506408691
194,6629,0.6204979419708252,,,
195,6663,0.6134020090103149,,,
196,6697,0.6185262203216553,,,
197,6731,,0.843201756477356,0.2628571391105652,0.6144023537635803
197,6731,0.619935929775238,,,
198,6765,0.6203916072845459,,,
199,6799,0.6223418712615967,,,
200,6833,,0.8453947305679321,0.27586206793785095,0.6106448769569397
200,6833,0.6135432720184326,,,
201,6867,0.6131067872047424,,,
202,6901,0.6136267781257629,,,
203,6935,,0.8464912176132202,0.27586206793785095,0.6158943772315979
203,6935,0.6192603707313538,,,
204,6969,0.6193596720695496,,,
205,7003,0.6200708746910095,,,
206,7037,,0.8366228342056274,0.27173912525177,0.6217100620269775
206,7037,0.6086151003837585,,,
207,7071,0.6178218722343445,,,
208,7105,0.6230393052101135,,,
209,7139,,0.844298243522644,0.27272728085517883,0.6161266565322876
209,7139,0.6136366128921509,,,
210,7173,0.6096509695053101,,,
211,7207,0.6218626499176025,,,
212,7241,,0.8508771657943726,0.27906978130340576,0.6111285090446472
212,7241,0.6263946890830994,,,
213,7275,0.6140294075012207,,,
214,7309,0.6157395839691162,,,
215,7343,,0.8388158082962036,0.2681564390659332,0.6218194365501404
215,7343,0.6183444857597351,,,
216,7377,0.6170576214790344,,,
217,7411,0.6104366183280945,,,
218,7445,,0.8453947305679321,0.29050278663635254,0.6185960173606873
218,7445,0.608371913433075,,,
219,7479,0.6212823987007141,,,
220,7513,0.6045544147491455,,,
221,7547,,0.8519737124443054,0.302325576543808,0.6157552599906921
221,7547,0.6089534163475037,,,
222,7581,0.6247938275337219,,,
223,7615,0.6108685731887817,,,
224,7649,,0.843201756477356,0.2628571391105652,0.6170423030853271
224,7649,0.6273881196975708,,,
225,7683,0.6148611903190613,,,
226,7717,0.6121638417243958,,,
227,7751,,0.8497806787490845,0.2738095223903656,0.6172052621841431
227,7751,0.6264039874076843,,,
228,7785,0.6226213574409485,,,
229,7819,0.6028784513473511,,,
230,7853,,0.8519737124443054,0.2840236723423004,0.6111530661582947
230,7853,0.6007249355316162,,,
231,7887,0.6240237355232239,,,
232,7921,0.6351376175880432,,,
233,7955,,0.8333333134651184,0.26595744490623474,0.6228625774383545
233,7955,0.61882483959198,,,
234,7989,0.6099362373352051,,,
235,8023,0.6221044659614563,,,
236,8057,,0.8410087823867798,0.26966291666030884,0.618013322353363
236,8057,0.6109389066696167,,,
237,8091,0.6236153244972229,,,
238,8125,0.6146783828735352,,,
239,8159,,0.8519737124443054,0.2906976640224457,0.6301024556159973
239,8159,0.62496417760849,,,
240,8193,0.6288728713989258,,,
241,8227,0.6087833642959595,,,
242,8261,,0.844298243522644,0.26966291666030884,0.6150718331336975
242,8261,0.6179799437522888,,,
243,8295,0.6219332218170166,,,
244,8329,0.6069584488868713,,,
245,8363,,0.8421052694320679,0.2793295979499817,0.6230635643005371
245,8363,0.6238123774528503,,,
