epoch,step,train_loss,validation_accuracy,validation_f1_score,validation_loss
74,2549,0.7237818837165833,,,
75,2583,0.7973926663398743,,,
76,2617,0.7849549055099487,,,
77,2651,0.7558659911155701,,,
78,2685,0.8007338047027588,,,
79,2719,,0.5405701994895935,0.06060606241226196,2.287031412124634
79,2719,0.7556406259536743,,,
80,2753,0.709530770778656,,,
81,2787,0.74222731590271,,,
82,2821,0.7239559292793274,,,
83,2855,0.7102111577987671,,,
84,2889,,0.8081140518188477,0.145454540848732,0.8468996286392212
84,2889,0.7287281155586243,,,
85,2923,0.7272040843963623,,,
86,2957,0.7366257309913635,,,
87,2991,0.7563949227333069,,,
88,3025,0.7394735217094421,,,
89,3059,,0.7478070259094238,0.15789473056793213,0.8311219215393066
89,3059,0.7277355194091797,,,
90,3093,0.6843454241752625,,,
91,3127,0.6613921523094177,,,
92,3161,0.7298168540000916,,,
93,3195,0.7621680498123169,,,
94,3229,,0.7960526347160339,0.16842105984687805,0.7468051314353943
94,3229,0.7316198348999023,,,
95,3263,0.6721906065940857,,,
96,3297,0.7584983110427856,,,
97,3331,0.666206955909729,,,
98,3365,0.7245656847953796,,,
99,3399,,0.7412280440330505,0.08695652335882187,1.0971587896347046
99,3399,0.6836767792701721,,,
100,3433,0.6771631836891174,,,
101,3467,0.8335558772087097,,,
102,3501,0.678069531917572,,,
103,3535,0.7587328553199768,,,
104,3569,,0.577850878238678,0.0,3.0792856216430664
104,3569,0.7177881002426147,,,
105,3603,0.6726910471916199,,,
106,3637,0.645182192325592,,,
107,3671,0.6663306355476379,,,
108,3705,0.6674982905387878,,,
109,3739,,0.5592105388641357,0.031496062874794006,3.6633994579315186
109,3739,0.6243757009506226,,,
110,3773,0.7172109484672546,,,
111,3807,0.6637572050094604,,,
112,3841,0.6288272142410278,,,
113,3875,0.6458014249801636,,,
114,3909,,0.577850878238678,0.06956521421670914,1.8658281564712524
114,3909,0.6514003872871399,,,
115,3943,0.7125722765922546,,,
116,3977,0.6359511613845825,,,
117,4011,0.6311862468719482,,,
118,4045,0.6738038063049316,,,
119,4079,,0.8256579041481018,0.22826087474822998,0.6931571960449219
119,4079,0.6694079041481018,,,
120,4113,0.6796177625656128,,,
121,4147,0.789009690284729,,,
122,4181,0.70842444896698,,,
123,4215,0.5856251120567322,,,
124,4249,,0.6864035129547119,0.08771929889917374,1.2424052953720093
124,4249,0.7485570907592773,,,
125,4283,0.6640583276748657,,,
126,4317,0.6230651140213013,,,
127,4351,0.6197769641876221,,,
128,4385,0.6917243003845215,,,
129,4419,,0.5646929740905762,0.03333333507180214,3.4417781829833984
129,4419,0.6575039029121399,,,
130,4453,0.6372665762901306,,,
131,4487,0.6480962038040161,,,
132,4521,0.6390367150306702,,,
133,4555,0.6387948393821716,,,
134,4589,,0.8695175647735596,0.2518518567085266,0.571960985660553
134,4589,0.6241565346717834,,,
135,4623,0.6103135347366333,,,
136,4657,0.6499448418617249,,,
137,4691,0.716918408870697,,,
138,4725,0.599727988243103,,,
139,4759,,0.6228070259094238,0.016393441706895828,3.293351173400879
139,4759,0.6364187598228455,,,
140,4793,0.660640299320221,,,
141,4827,0.6574686169624329,,,
142,4861,0.657784640789032,,,
143,4895,0.7132259011268616,,,
144,4929,,0.7127193212509155,0.1349206417798996,0.8185297250747681
144,4929,0.6098116636276245,,,
145,4963,0.608008086681366,,,
146,4997,0.6340165734291077,,,
147,5031,0.6068717241287231,,,
148,5065,0.6221822500228882,,,
149,5099,,0.6600877046585083,0.0796460211277008,1.6498249769210815
149,5099,0.6214805245399475,,,
150,5133,0.6248711347579956,,,
151,5167,0.6154505014419556,,,
152,5201,0.6325070858001709,,,
153,5235,0.6335703730583191,,,
154,5269,,0.5822368264198303,0.0,3.053643226623535
154,5269,0.6377891898155212,,,
155,5303,0.5915159583091736,,,
156,5337,0.6026576161384583,,,
157,5371,0.6007437109947205,,,
158,5405,0.6436828374862671,,,
159,5439,,0.6480262875556946,0.12734082341194153,0.9745268821716309
159,5439,0.6603217124938965,,,
160,5473,0.6407980918884277,,,
161,5507,0.6066141128540039,,,
162,5541,0.610360324382782,,,
163,5575,0.6302919983863831,,,
164,5609,,0.7127193212509155,0.045045044273138046,0.9700078368186951
164,5609,0.5955228805541992,,,
165,5643,0.6097806692123413,,,
166,5677,0.5514441132545471,,,
167,5711,0.5969201922416687,,,
168,5745,0.610748291015625,,,
169,5779,,0.7631579041481018,0.17699114978313446,0.703097939491272
169,5779,0.6025583744049072,,,
170,5813,0.6610180139541626,,,
171,5847,0.5969608426094055,,,
172,5881,0.5530332326889038,,,
173,5915,0.5904285311698914,,,
174,5949,,0.6063596606254578,0.0,4.170328140258789
174,5949,0.5520522594451904,,,
175,5983,0.6467471122741699,,,
176,6017,0.5776644945144653,,,
177,6051,0.5714212656021118,,,
178,6085,0.5705772042274475,,,
179,6119,,0.625,0.033898305147886276,2.2872731685638428
179,6119,0.6691447496414185,,,
180,6153,0.5557762384414673,,,
181,6187,0.5935338735580444,,,
182,6221,0.5942626595497131,,,
183,6255,0.5919044017791748,,,
184,6289,,0.6030701994895935,0.013888888992369175,3.1823887825012207
184,6289,0.6344084739685059,,,
185,6323,0.610663652420044,,,
186,6357,0.5950140953063965,,,
187,6391,0.5665472745895386,,,
188,6425,0.573517382144928,,,
189,6459,,0.8179824352264404,0.26605504751205444,0.6002166867256165
189,6459,0.5595620274543762,,,
190,6493,0.5665616989135742,,,
191,6527,0.5500985383987427,,,
192,6561,0.565248429775238,,,
193,6595,0.5901884436607361,,,
194,6629,,0.5690789222717285,0.009950248524546623,2.8474040031433105
194,6629,0.5595817565917969,,,
195,6663,0.5475163459777832,,,
196,6697,0.5902070999145508,,,
197,6731,0.5774779319763184,,,
198,6765,0.6274002194404602,,,
199,6799,,0.8837719559669495,0.30882352590560913,0.575101912021637
199,6799,0.6023505330085754,,,
200,6833,0.5181734561920166,,,
201,6867,0.5625231862068176,,,
202,6901,0.5645932555198669,,,
203,6935,0.5340965986251831,,,
204,6969,,0.6337719559669495,0.03921568766236305,2.563455581665039
204,6969,0.5164734721183777,,,
205,7003,0.5970867872238159,,,
206,7037,0.5685871839523315,,,
207,7071,0.6485767960548401,,,
208,7105,0.5541921854019165,,,
209,7139,,0.8695175647735596,0.251748263835907,0.5286762118339539
209,7139,0.5327979922294617,,,
210,7173,0.6631298661231995,,,
211,7207,0.5303652286529541,,,
212,7241,0.5477997064590454,,,
213,7275,0.5973719358444214,,,
214,7309,,0.6984649300575256,0.054794520139694214,1.1554229259490967
214,7309,0.5307840704917908,,,
215,7343,0.5220282673835754,,,
216,7377,0.6077263951301575,,,
217,7411,0.5898898839950562,,,
218,7445,0.6119552850723267,,,
219,7479,,0.75,0.0845070406794548,1.074326992034912
219,7479,0.5908429622650146,,,
220,7513,0.5342087745666504,,,
221,7547,0.5908836126327515,,,
222,7581,0.5630533695220947,,,
223,7615,0.5527063012123108,,,
224,7649,,0.8486841917037964,0.26744186878204346,0.5296758413314819
224,7649,0.5272896885871887,,,
225,7683,0.5070277452468872,,,
226,7717,0.5665225386619568,,,
227,7751,0.5443530678749084,,,
228,7785,0.515692412853241,,,
229,7819,,0.5899122953414917,0.09302325546741486,2.4713361263275146
229,7819,0.5525913238525391,,,
230,7853,0.464335173368454,,,
231,7887,0.6309583783149719,,,
232,7921,0.5439419150352478,,,
233,7955,0.49583861231803894,,,
234,7989,,0.890350878238678,0.2879999876022339,0.5923565626144409
234,7989,0.5283690094947815,,,
235,8023,0.5572283267974854,,,
236,8057,0.5286976099014282,,,
237,8091,0.49587371945381165,,,
238,8125,0.5033793449401855,,,
239,8159,,0.8355262875556946,0.23728813230991364,0.5971593260765076
239,8159,0.4968951344490051,,,
240,8193,0.4997866749763489,,,
241,8227,0.4862571060657501,,,
242,8261,0.731253445148468,,,
243,8295,0.732913613319397,,,
244,8329,,0.8497806787490845,0.23076923191547394,0.5679628849029541
244,8329,0.5511002540588379,,,
245,8363,0.5085887908935547,,,
246,8397,0.5492669939994812,,,
247,8431,0.48138391971588135,,,
248,8465,0.5026010870933533,,,
249,8499,,0.8793859481811523,0.16949152946472168,0.6281384229660034
249,8499,0.48283883929252625,,,
250,8533,0.5928300023078918,,,
251,8567,0.5091484189033508,,,
252,8601,0.5238678455352783,,,
253,8635,0.47895678877830505,,,
254,8669,,0.8925438523292542,0.2666666805744171,0.5849074721336365
254,8669,0.4881584346294403,,,
255,8703,0.5053715705871582,,,
256,8737,0.5829522609710693,,,
257,8771,0.4852156937122345,,,
258,8805,0.5323689579963684,,,
259,8839,,0.6085526347160339,0.0,3.8786673545837402
259,8839,0.48967087268829346,,,
260,8873,0.5059065222740173,,,
261,8907,0.5054946541786194,,,
262,8941,0.46520254015922546,,,
263,8975,0.43394333124160767,,,
264,9009,,0.7905701994895935,0.17924527823925018,0.8780927658081055
264,9009,0.4552754759788513,,,
265,9043,0.5041453242301941,,,
266,9077,0.4447363317012787,,,
267,9111,0.4799709618091583,,,
268,9145,0.5075045228004456,,,
269,9179,,0.7094298005104065,0.1190476194024086,0.9056577682495117
269,9179,0.4578007161617279,,,
270,9213,0.45308706164360046,,,
271,9247,0.4975733757019043,,,
272,9281,0.5040825605392456,,,
273,9315,0.4120900332927704,,,
274,9349,,0.5953947305679321,0.0,5.068428039550781
274,9349,0.5461171865463257,,,
275,9383,0.5167466402053833,,,
276,9417,0.45533323287963867,,,
277,9451,0.43816646933555603,,,
278,9485,0.45617401599884033,,,
279,9519,,0.6107456088066101,0.023255813866853714,3.8277299404144287
279,9519,0.4533674120903015,,,
280,9553,0.4820326268672943,,,
281,9587,0.45899802446365356,,,
282,9621,0.41371214389801025,,,
283,9655,0.4135117530822754,,,
284,9689,,0.7521929740905762,0.21014492213726044,0.7541366815567017
284,9689,0.4632384479045868,,,
285,9723,0.4296911060810089,,,
286,9757,0.43480515480041504,,,
287,9791,0.4320342540740967,,,
288,9825,0.4943653345108032,,,
289,9859,,0.7445175647735596,0.21052631735801697,0.6529057621955872
289,9859,0.46540889143943787,,,
290,9893,0.4266139268875122,,,
291,9927,0.42529603838920593,,,
292,9961,0.3853848874568939,,,
293,9995,0.39651286602020264,,,
294,10029,,0.7752193212509155,0.07407407462596893,1.1618566513061523
294,10029,0.4366542398929596,,,
295,10063,0.44436344504356384,,,
296,10097,0.4095672070980072,,,
297,10131,0.4247225224971771,,,
298,10165,0.4400467574596405,,,
299,10199,,0.6151315569877625,0.0,4.089208602905273
299,10199,0.4552406966686249,,,
300,10233,0.45764365792274475,,,
301,10267,0.4090430736541748,,,
302,10301,0.44663044810295105,,,
303,10335,0.3989761173725128,,,
304,10369,,0.6699561476707458,0.05076142027974129,1.4712809324264526
304,10369,0.4036579132080078,,,
305,10403,0.3858734369277954,,,
306,10437,0.4241306483745575,,,
307,10471,0.4152068793773651,,,
308,10505,0.5006275177001953,,,
309,10539,,0.7938596606254578,0.0972222238779068,1.0551037788391113
309,10539,0.40186160802841187,,,
310,10573,0.4481962323188782,,,
311,10607,0.4197046756744385,,,
312,10641,0.5461056232452393,,,
313,10675,0.4033156633377075,,,
314,10709,,0.6008771657943726,0.0,6.377811908721924
314,10709,0.41197964549064636,,,
315,10743,0.38009077310562134,,,
316,10777,0.438940167427063,,,
317,10811,0.40455126762390137,,,
318,10845,0.46026358008384705,,,
319,10879,,0.6425438523292542,0.04301075264811516,1.7883049249649048
319,10879,0.39097297191619873,,,
320,10913,0.40609344840049744,,,
321,10947,0.4504442811012268,,,
322,10981,0.4406431317329407,,,
323,11015,0.3850567936897278,,,
324,11049,,0.8486841917037964,0.20588235557079315,0.8268369436264038
324,11049,0.3732866942882538,,,
325,11083,0.3181905746459961,,,
326,11117,0.46275386214256287,,,
327,11151,0.3647831380367279,,,
328,11185,0.4185837507247925,,,
329,11219,,0.7938596606254578,0.14457830786705017,1.150105357170105
329,11219,0.4133908748626709,,,
330,11253,0.3642466068267822,,,
331,11287,0.35738685727119446,,,
332,11321,0.42015692591667175,,,
333,11355,0.34568625688552856,,,
334,11389,,0.7214912176132202,0.125,1.5093129873275757
334,11389,0.36731940507888794,,,
